method,model,dataset,loss,accuracy,auc,loss_test_hosp_0,accuracy_test_hosp_0,auc_test_hosp_0,loss_test_hosp_2,accuracy_test_hosp_2,auc_test_hosp_2,loss_test_hosp_3,accuracy_test_hosp_3,auc_test_hosp_3,AUC_tumor,AUC_stroma,AUC_complex,AUC_lympho,AUC_debris,AUC_mucosa,AUC_adipose,AUC_empty,AUC_Atelectasis,AUC_Cardiomegaly,AUC_Consolidation,AUC_Edema,AUC_Pleural_Effusion,AUC_0,AUC_1,AUC_2,AUC_3
random_weights_bn_and_fc,efficientnetb3,chexpert,0.584720964088525,0.010348734705067,0.499908934314998,,,,,,,,,,,,,,,,,,0.48157595599509,0.457347653043365,0.494130313073383,0.478942427557902,0.452856759478254,,,,
random_weights_bn_training_and_fc,efficientnetb3,chexpert,1.13246953487396,0.096296295523644,0.551800817251205,,,,,,,,,,,,,,,,,,0.577494382858276,0.520680606365204,0.513708651065826,0.575385868549347,0.571734547615051,,,,
random_weights_bn_training_and_fc,efficientnetb3,chexpert,1.15726999691049,0.093182065090983,0.547310191388024,,,,,,,,,,,,,,,,,,0.537407281318171,0.470935438737507,0.495328896464661,0.540507225517766,0.568127043219871,,,,
random_weights_bn_training_and_fc,efficientnetb3,chexpert,1.15787963391488,0.072529122696635,0.522150565146233,,,,,,,,,,,,,,,,,,0.560441425165374,0.516105701083763,0.449781789987583,0.559857473042231,0.54879763137711,,,,
fc_then_bn_lr,efficientnetb3,chexpert,0.490331619977951,0.29555556178093,0.742434114217758,,,,,,,,,,,,,,,,,,0.659659624099731,0.728107750415802,0.717698693275452,0.792973160743713,0.81373131275177,,,,
fc_then_bn_lr,efficientnetb3,chexpert,0.488220755414835,0.298981714479116,0.742525021207501,,,,,,,,,,,,,,,,,,0.659783226036217,0.733850575223033,0.722304810561861,0.796760845111593,0.81886149336132,,,,
fc_then_bn_lr,efficientnetb3,chexpert,0.479148161238031,0.298423828502199,0.747347809068019,,,,,,,,,,,,,,,,,,0.662812832462359,0.733898684679505,0.727790468533926,0.800168837756383,0.819563633497426,,,,
moving_bn_and_fc,efficientnetb3,chexpert,0.541746735572815,0.277037024497986,0.659927735726039,,,,,,,,,,,,,,,,,,0.595427513122559,0.640318095684052,0.613842189311981,0.717958152294159,0.73209273815155,,,,
moving_bn_and_fc,efficientnetb3,chexpert,0.532501007939888,0.283914073060763,0.662350141168899,,,,,,,,,,,,,,,,,,0.598440193050379,0.643783425343828,0.617713351082002,0.721283547810442,0.736875262049588,,,,
moving_bn_and_fc,efficientnetb3,chexpert,0.538438929597029,0.283567808135557,0.668114848832758,,,,,,,,,,,,,,,,,,0.599462462589066,0.648215703544247,0.615444897414643,0.723126555723301,0.743149415967063,,,,
bn_and_fc,efficientnetb3,chexpert,0.43891716003418,0.322222232818604,0.804553290208181,,,,,,,,,,,,,,,,,,0.693669438362122,0.839836299419403,0.770846247673035,0.852608561515808,0.865805864334106,,,,
bn_and_fc,efficientnetb3,chexpert,0.442233659132085,0.319253507740324,0.80401056081098,,,,,,,,,,,,,,,,,,0.689133359984204,0.834824636400965,0.767197941362247,0.85162914909911,0.853402016944932,,,,
bn_and_fc,efficientnetb3,chexpert,0.440188229084015,0.348888874053955,0.801404317220052,,,,,,,,,,,,,,,,,,0.6986123919487,0.830265283584595,0.775115013122559,0.837913930416107,0.86511492729187,,,,
bn_and_fc,efficientnetb3,chexpert,0.441761668997964,0.347731200754209,0.79269310378585,,,,,,,,,,,,,,,,,,0.695990359165009,0.820105937774271,0.767608480028604,0.835400814608988,0.856418823710202,,,,
fc_then_full,resnet50v2,patch_camelyon16_small,0.378299981355667,0.829376220703125,0.912739455699921,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,resnet50v2,patch_camelyon16_small,0.453316211700439,0.80084228515625,0.874762356281281,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,resnet50v2,patch_camelyon16_small,0.372224152088165,0.831817626953125,0.917027771472931,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,resnet50v2,patch_camelyon16_small,0.470229655504227,0.78924560546875,0.863635838031769,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,resnet50v2,patch_camelyon16_small,0.368078291416168,0.83599853515625,0.916921317577362,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,resnet50v2,patch_camelyon16_small,0.447512686252594,0.802764892578125,0.878190159797668,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,resnet50v2,patch_camelyon16_small,0.388708382844925,0.827392578125,0.907326102256775,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,resnet50v2,patch_camelyon16_small,0.387328010338148,0.828222370375764,0.913357275918167,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,resnet50v2,patch_camelyon16_small,0.405491720931142,0.824669154125743,0.897576279054341,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,resnet50v2,patch_camelyon16_small,0.696866393089294,0.60089111328125,0.807072460651398,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,resnet50v2,patch_camelyon16_small,0.735516525096391,0.583523976153792,0.804134702009208,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,resnet50v2,patch_camelyon16_small,0.708700776100159,0.606109619140625,0.801923334598541,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,resnet50v2,patch_camelyon16_small,0.728204018583388,0.57692005606068,0.758489981381147,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,resnet50v2,patch_camelyon16_small,0.68836635351181,0.5350341796875,0.774520933628082,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,resnet50v2,patch_camelyon16_small,0.733418056357347,0.531669092648457,0.75362665446696,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,resnet50v2,patch_camelyon16_small,0.70990842991837,0.52926188055174,0.738275772080297,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,resnet50v2,patch_camelyon16_small,0.51723450422287,0.744781494140625,0.83151113986969,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,resnet50v2,patch_camelyon16_small,0.512897041218116,0.744973793516564,0.836181256029589,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,resnet50v2,patch_camelyon16_small,0.516952481709038,0.748238006165037,0.845149723408554,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,resnet50v2,patch_camelyon16_small,0.377332806587219,0.830169677734375,0.912321090698242,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,resnet50v2,patch_camelyon16_small,0.407986372709274,0.81585693359375,0.897286236286163,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,resnet50v2,patch_camelyon16_small,0.392346560955048,0.82110595703125,0.904877185821533,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,inceptionv3,patch_camelyon16_small,0.36330059170723,0.842437744140625,0.91954380273819,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,inceptionv3,patch_camelyon16_small,0.468213498592377,0.787261962890625,0.860888004302979,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,inceptionv3,patch_camelyon16_small,0.380128771066666,0.8316650390625,0.913628280162811,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,inceptionv3,patch_camelyon16_small,0.465175181627274,0.7904052734375,0.862756550312042,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,inceptionv3,patch_camelyon16_small,0.380802452564239,0.82818603515625,0.91017496585846,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,inceptionv3,patch_camelyon16_small,0.474298566579819,0.783050537109375,0.856534242630005,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,inceptionv3,patch_camelyon16_small,0.414750665426254,0.8140869140625,0.892621159553528,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,inceptionv3,patch_camelyon16_small,0.418172627687454,0.813018798828125,0.891779959201813,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,inceptionv3,patch_camelyon16_small,0.410367727279663,0.81640625,0.895133972167969,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,inceptionv3,patch_camelyon16_small,0.606268227100372,0.653350830078125,0.816620230674744,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,inceptionv3,patch_camelyon16_small,0.608085751533508,0.650726318359375,0.807847559452057,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,inceptionv3,patch_camelyon16_small,0.610769629478455,0.65118408203125,0.812597930431366,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,inceptionv3,patch_camelyon16_small,0.724809288978577,0.574462890625,0.715801119804382,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,inceptionv3,patch_camelyon16_small,0.748647089303262,0.544790962805676,0.690090958683665,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,inceptionv3,patch_camelyon16_small,0.775845260155978,0.524984790290589,0.698962682103902,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,inceptionv3,patch_camelyon16_small,0.632301092147827,0.66461181640625,0.719781517982483,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,inceptionv3,patch_camelyon16_small,0.62357682638848,0.665625368207586,0.720987092904343,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,inceptionv3,patch_camelyon16_small,0.627528458539375,0.671001806415126,0.722021423675758,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,inceptionv3,patch_camelyon16_small,0.38848814368248,0.8251953125,0.906611979007721,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,inceptionv3,patch_camelyon16_small,0.395222551605237,0.81861378016417,0.896732924739849,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,inceptionv3,patch_camelyon16_small,0.429174661636352,0.807769775390625,0.884939968585968,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,inceptionv3,patch_camelyon16_small,0.423076737390849,0.809611344161187,0.892642393358988,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,densenet121,patch_camelyon16_small,0.347103267908096,0.844573974609375,0.928537786006928,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon16_small,0.411944419145584,0.823089599609375,0.896769285202026,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,densenet121,patch_camelyon16_small,0.337699174880981,0.848785400390625,0.932490587234497,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon16_small,0.412637948989868,0.82568359375,0.896302342414856,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,densenet121,patch_camelyon16_small,0.337860971689224,0.850982666015625,0.931059002876282,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon16_small,0.418710619211197,0.821929931640625,0.892382979393005,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon16_small,0.430756002664566,0.798919677734375,0.922320783138275,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon16_small,0.412426859140396,0.810455322265625,0.897060036659241,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon16_small,0.419597327709198,0.796661376953125,0.92871081829071,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon16_small,0.350674390792847,0.840484619140625,0.935484051704407,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon16_small,0.359799563884735,0.83990478515625,0.927596628665924,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon16_small,0.698936104774475,0.5902099609375,0.785734176635742,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon16_small,0.714942753314972,0.610565185546875,0.783364951610565,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon16_small,0.702253639698029,0.61810302734375,0.786586165428162,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon16_small,0.579368472099304,0.694183349609375,0.807741403579712,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon16_small,0.597779430577773,0.62497553139024,0.779278926019439,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon16_small,0.627764163843454,0.684540473802397,0.706252698196315,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn_lr,densenet121,patch_camelyon16_small,0.380303919315338,0.83489990234375,0.910713613033295,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn_lr,densenet121,patch_camelyon16_small,0.389060633670231,0.82677810752792,0.90649802638283,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn_lr,densenet121,patch_camelyon16_small,0.388592915808847,0.827350890213224,0.908887615881444,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,densenet121,patch_camelyon16_small,0.508651077747345,0.74591064453125,0.858267068862915,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,densenet121,patch_camelyon16_small,0.522561718134609,0.74221616611796,0.857979815610783,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,densenet121,patch_camelyon16_small,0.493109199817885,0.756359349116497,0.860653752161366,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full_bnt,densenet121,patch_camelyon16_small,0.638582766056061,0.6861572265625,0.858376085758209,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full_bnt,densenet121,patch_camelyon16_small,0.630293257524926,0.687623955155898,0.861459840828978,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full_bnt,densenet121,patch_camelyon16_small,0.633418931802736,0.687268922360745,0.858594428574047,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon16_small,0.415984630584717,0.8212890625,0.894152164459229,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon16_small,0.409587756624812,0.824023501162443,0.896918584216505,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon16_small,0.413933304495423,0.821677734680883,0.89522214505864,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon16_small,0.716169416904449,0.593048095703125,0.794690847396851,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon16_small,0.720476376180911,0.58816430090155,0.765363523894882,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon16_small,0.749093845564022,0.582937892229646,0.776267613573041,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,densenet121,patch_camelyon16_small,0.42204749584198,0.803680419921875,0.926120400428772,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,densenet121,patch_camelyon16_small,0.371711581945419,0.82684326171875,0.925791084766388,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,densenet121,patch_camelyon16_small,0.37966051697731,0.820709228515625,0.925356030464172,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn_bnt,densenet121,patch_camelyon16_small,0.449354290962219,0.795806884765625,0.895749866962433,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn_bnt,densenet121,patch_camelyon16_small,0.444068808565754,0.800662627986018,0.90766815748541,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn_bnt,densenet121,patch_camelyon16_small,0.455704953593145,0.794639679521469,0.895309268440123,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon16_small,0.514298319816589,0.75213623046875,0.852440297603607,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon16_small,0.524646137260497,0.736947869231134,0.778837633624405,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon16_small,0.538255427515366,0.728997224247206,0.796537799054586,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon16_small,0.404557704925537,0.81756591796875,0.901257693767548,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon16_small,0.446567833423615,0.797576904296875,0.875293254852295,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon16_small,0.399399161338806,0.8240966796875,0.902173817157745,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon16_small,0.458932399749756,0.789825439453125,0.870246231555939,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon16_small,0.394713491201401,0.823394775390625,0.907923817634582,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon16_small,0.460381835699081,0.7894287109375,0.868492424488068,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,efficientnetb3,patch_camelyon16_small,0.422695904970169,0.797760009765625,0.913282334804535,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,efficientnetb3,patch_camelyon16_small,0.413323491811752,0.816864013671875,0.898383677005768,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,efficientnetb3,patch_camelyon16_small,0.423091739416122,0.81158447265625,0.894700527191162,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,efficientnetb3,patch_camelyon16_small,0.693214952945709,0.500213623046875,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,efficientnetb3,patch_camelyon16_small,0.752457741067603,0.477109915923646,0.492799599471274,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,efficientnetb3,patch_camelyon16_small,0.693209588527679,0.500213623046875,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,efficientnetb3,patch_camelyon16_small,0.703435256326533,0.477069228361684,0.491898053368598,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,efficientnetb3,patch_camelyon16_small,0.705271124839783,0.499786376953125,0.593395590782166,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,efficientnetb3,patch_camelyon16_small,0.710026696549584,0.496473008888042,0.581375318843322,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,efficientnetb3,patch_camelyon16_small,0.754551925438409,0.491511370327161,0.589633434449915,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn_lr,efficientnetb3,patch_camelyon16_small,0.427605956792831,0.808868408203125,0.885689735412598,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn_lr,efficientnetb3,patch_camelyon16_small,0.413798254221558,0.810207429840552,0.890937905713428,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn_lr,efficientnetb3,patch_camelyon16_small,0.415432087161634,0.819281754981549,0.891567855740721,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,efficientnetb3,patch_camelyon16_small,0.536442041397095,0.73309326171875,0.808262467384338,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,efficientnetb3,patch_camelyon16_small,0.528822392460507,0.737837111673804,0.809143335834374,,,,,,,,,,,,,,,,,,,,,,,,,,
moving_bn_and_fc,efficientnetb3,patch_camelyon16_small,0.535796453503759,0.733107283797022,0.813465992438323,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,efficientnetb3,patch_camelyon16_small,0.405747473239899,0.81097412109375,0.910192489624023,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,efficientnetb3,patch_camelyon16_small,0.421059906482696,0.8033447265625,0.905263006687164,,,,,,,,,,,,,,,,,,,,,,,,,,
bn_and_fc,efficientnetb3,patch_camelyon16_small,0.420242488384247,0.8126220703125,0.892185568809509,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,resnet50v2,patch_camelyon16,0.51719456911087,0.818023681640625,0.927509129047394,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,resnet50v2,patch_camelyon16,0.509887194439685,0.819754691241817,0.939343572308604,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,resnet50v2,patch_camelyon16,0.437464416027069,0.807220458984375,0.883340418338776,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,resnet50v2,patch_camelyon16,0.453535617625248,0.797265587525187,0.874065730968098,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,resnet50v2,patch_camelyon16,0.408871382474899,0.830810546875,0.940297245979309,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,resnet50v2,patch_camelyon16,0.409099656441827,0.828781706497868,0.936463528086534,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,resnet50v2,patch_camelyon16,0.457637667655945,0.80084228515625,0.873758316040039,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,resnet50v2,patch_camelyon16,0.456241635933785,0.801979361170192,0.87782091612314,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,resnet50v2,patch_camelyon16,0.420153200626373,0.8189697265625,0.935872912406921,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,resnet50v2,patch_camelyon16,0.414297030321297,0.82041668384437,0.942865594177242,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,resnet50v2,patch_camelyon16,0.379841268062592,0.825897216796875,0.936706781387329,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,resnet50v2,patch_camelyon16,0.356761547806842,0.837645410820171,0.948915138144446,,,,,,,,,,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,resnet50v2,patch_camelyon16,0.638598620891571,0.655731201171875,0.810218989849091,,,,,,,,,,,,,,,,,,,,,,,,,,
